,Tweet Text,Tweet Datetime,Tweet Id,Twitter @ Name,Tweet Coordinates,Place Info,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id Str,Quote Status Bool
20,@Thefloridaguard @kylamb8 You can clearly see COVID’s effects on this graph with heart problems long before vaccina… https://t.co/dBgjwSGrOL,2022-03-30 16:58:43,1509213545753460739,Deevoee,,,0,0,en,Twitter for iPhone,1509137875828363276,1485797491274567682,False
21,AD   &gt; Buy Portable Power Station DELTA Series / RIVER Series &amp; Solar Panel at EcoFlow Official. https://t.co/uonPihzC3v ?,2022-03-30 16:58:32,1509213498622066690,workonline44,,,0,0,en,Twitter Web App,,,False
22,RT @CRYPTOJPGS: @BegumKucuk_ @Dosir14 @thomaaas_crypto @Emilmto @lily4art @MarlonNFTs @CLCTV_IO @farshidfeyzi64 @AnaKim_art @JeffRolandMagi…,2022-03-30 16:58:30,1509213491319648257,kaihillarts,,,7,0,en,Twitter for iPhone,,,False
23,@FSUmanager Since the American-Jet Blue partnership I switched over from Delta.,2022-03-30 16:58:29,1509213483782619139,Andrea_Arn_,,,0,0,en,Twitter for iPhone,1509210840054091784,2230733528,False
24,"RT @UchePOkoye: Edward Onoriode is a hopeless Buharist!
His anti-Igbo rhetoric started with his imaginary hate for GEJ, an Ijaw man in Delt…",2022-03-30 16:58:21,1509213454183321603,yurellz,,,34,0,en,Twitter for Android,,,False
25,Very exciting results identifying a promising SARS-CoV-2 therapeutic published in Nature. Very proud to be part of… https://t.co/CsGMxg96Rx,2022-03-30 16:58:18,1509213440321089538,guanggaoubc,,,0,0,en,Twitter Web App,,,True
26,RT @timayatimaya: This people forget am from NIGER DELTA. Hmmmm,2022-03-30 16:58:18,1509213438047928325,TundeOgunfolu,,,552,0,en,Twitter for iPhone,,,False
27,"@RealDreylo @timayatimaya @LilCodedPR 😂😂😂 I thought the same thing oo, but I remembered the Niger delta part and sa… https://t.co/RwFYDD9M9S",2022-03-30 16:58:15,1509213426966581256,AnnaEli80567177,,,0,0,en,Twitter for Android,1509172969687457792,1022190109154783232,False
28,"@TKeery5 Even flu shots are annual. These mfs are asking us to take an experimental vax every 6 months, even when i… https://t.co/DQMYJcHDp9",2022-03-30 16:58:15,1509213426559586304,longlivlancelot,,,0,0,en,Twitter Web App,1508995013555986434,3157826368,False
29,RT @Intuit_Trading: The Botswana variant is rapidly spreading faster than Delta and vaccines probably have 0% effectiveness against it beca…,2022-03-30 16:58:08,1509213399560900609,lntuit_Trading,,,2,0,en,Twitter for Android,,,False
